"id","status","noCharge","completedOn","invoice_total","lon","lat","zip"
30500170,Hold,false,,0,-82.9663489,40.079448,"43229"
28460822,Completed,false,"2019-07-19T19:15:00",0,-83.0008945,40.0193503,"43202"
29543583,Canceled,false,"2019-07-19T14:45:22.7485338",0,-83.0144218,40.0535053,"43214"
31113730,Completed,false,"2019-06-28T21:42:00",2273,,,"43081"
31264388,Completed,true,"2019-06-26T13:36:00",0,-83.136459,40.154421,"43017"
31052042,Completed,true,"2019-07-17T14:53:00",0,-83.01959999999997,40.040534,"43214"
31292052,Completed,false,"2019-06-26T18:59:00",334,-82.803314,39.9657846,"43068"
31313842,Completed,true,"2019-06-26T14:57:00",0,-83.05922090000001,40.05411,"43220"
31322863,Completed,true,"2019-06-27T14:24:00",0,-83.0566719,40.0079515,"43221"
31327645,Completed,true,"2019-06-27T15:11:00",0,-82.8598592,40.0475723,"43230"
31250421,Completed,true,"2019-07-19T13:26:00",0,-82.930065,39.950743,"43209"
31250764,Hold,false,,0,-83.01450499999999,40.085953,"43085"
31336437,Completed,false,"2019-06-28T14:44:00",590,-83.1001523,40.0255103,"43221"
31302748,Completed,false,"2019-07-02T14:18:00",119,-83.1011765,40.0206443,"43221"
31361793,Completed,false,"2019-06-26T14:05:00",279,-83.0100568,40.0339046,"43214"
30669007,Hold,true,,0,-82.8615594,40.0295467,"43230"
31382961,Completed,false,"2019-06-28T21:01:00",302,-83.067054,39.998725,"43221"
31390282,Completed,false,"2019-06-27T16:45:00",3825,-82.8251409,40.0334545,"43004"
30724308,Completed,false,"2019-08-29T14:06:00",49,-83.0486603,39.8328317,"43123"
31408464,Completed,false,"2019-06-26T14:36:00",0,-83.056229,40.021987,"43221"
31356601,Completed,false,"2019-07-24T15:18:00",49,-82.80804269999999,39.9231062,"43068"
31557711,Completed,true,"2019-07-19T18:10:00",1140,-83.15041099999996,40.150469,"43017"
31417955,Completed,false,"2019-06-26T13:11:00",49,-83.1061878,39.9986605,"43228"
31431548,Completed,false,"2019-06-26T14:12:00",330,-83.0063753,40.051432,"43214"
31464134,Completed,false,"2019-07-03T00:24:01.407",240,-117.3411958,33.2087759,"92054"
31495879,Completed,false,"2019-06-28T17:23:00",2019,-82.9779205,39.9382162,"43206"
31521385,Completed,true,"2019-06-26T13:35:00",564,-83.1598541,39.956173,"43119"
31524504,Hold,false,,0,-83.0991882,40.1913139,"43065"
31566815,Completed,false,"2019-07-17T13:25:00",8530,-83.0827552,39.8864251,"43123"
31526265,Completed,false,"2019-06-27T16:08:00",695,-83.0523516,40.0451036,"43220"
31134335,Completed,true,"2019-07-25T16:11:00",0,-82.8393303,40.0586476,"43054"
31533688,Completed,true,"2019-07-02T13:32:00",0,-82.9163701,40.182439,"43021"
31538047,Completed,false,"2019-06-26T20:39:00",0,-83.0515127,40.0188917,"43221"
31538162,Canceled,false,"2019-06-26T14:16:05.7317096",0,,,"43214"
31538485,Completed,true,"2019-06-26T16:08:00",0,-82.8736735,40.01179,"43230"
31538562,Completed,false,"2019-06-26T15:45:00",2499,-83.0327601,40.0972105,"43085"
31542898,Completed,false,"2019-07-02T20:45:00",0,-83.0416966,40.1081047,"43235"
31543077,Completed,false,"2019-06-28T15:50:00",144,-82.9343785,40.1857468,"43021"
31543601,Completed,false,"2019-06-27T14:54:00",0,-82.8137758,39.9759524,"43068"
31546716,Completed,false,"2019-06-27T14:52:00",286,-83.06695939999997,40.0661664,"43235"
31547251,Completed,true,"2019-06-26T13:52:00",0,-83.0668003,40.1671179,"43065"
31547861,Completed,false,"2019-06-28T20:06:00",2900,-83.0479262,40.0214486,"43221"
31552095,Completed,true,"2019-06-27T20:21:00",0,-82.792173,40.016692,"43004"
31552158,Completed,true,"2019-06-26T13:25:00",0,-83.0621242,39.9048576,"43123"
31599563,Completed,false,"2019-07-17T14:06:00",424,-83.1274124,40.1876043,"43065"
31556160,Completed,true,"2019-06-26T19:24:00",0,-83.1001942,40.0823253,"43017"
31718000,Completed,false,"2019-09-13T21:12:00",2739,-82.9605946,39.9059259,"43207"
31556391,Completed,true,"2019-06-27T12:59:00",0,-83.0798203,40.0508556,"43220"
31556688,Completed,true,"2019-06-28T16:25:00",0,-83.1355191,40.0197142,"43026"
31560558,Canceled,true,"2019-07-19T12:50:34.3597947",0,-117.2060833,33.1201877,"92078"
31558552,Completed,true,"2019-06-26T16:36:00",0,-83.0466887,40.1314615,"43235"
31248194,Completed,false,"2019-08-26T15:40:00",165,-83.12041399999998,39.982492,"43228"
31678522,Completed,false,"2019-07-19T22:47:00",1650,-83.0255429,40.0712354,"43214"
31562708,Completed,false,"2019-06-28T12:55:00",308,-83.075367,40.0320449,"43220"
31562734,Completed,false,"2019-06-27T19:14:00",1982,-83.080467,40.04446799999999,"43220"
31564155,Hold,false,,1084,-82.9768061,39.8795319,"43207"
31565506,Completed,true,"2019-06-26T15:13:00",0,-83.18273950000003,40.0476251,"43026"
31567077,Canceled,false,"2019-06-26T17:13:56.2151675",0,-83.0747049,40.0925174,"43235"
31567091,Completed,false,"2019-06-26T13:49:00",0,-83.0324873,39.9292701,"43223"
31568970,Canceled,false,"2019-06-25T17:17:31.4014146",0,-83.0484506,40.1224493,"43235"
31570818,Completed,false,"2019-06-26T20:37:00",2994,-83.0534422,40.004127,"43221"
31588962,Completed,false,"2019-07-02T14:43:00",575,-83.0956463,40.1744934,"43065"
31574684,Completed,true,"2019-06-26T21:28:00",0,-82.875846,40.0571849,"43230"
31575322,Completed,true,"2019-06-26T12:21:00",0,-83.0535089,40.1085556,"43235"
31575882,Completed,true,"2019-06-27T13:57:00",0,-83.0550571,39.8591572,"43123"
31576303,Completed,false,"2019-06-27T15:47:00",634,-83.096402,40.057765,"43220"
31576489,Canceled,true,"2019-06-27T14:06:45.8913014",0,-117.1982272,33.1892205,"92084"
31580863,Completed,false,"2019-06-26T14:11:00",490,-82.7531295,39.9209141,"43147"
31927616,Completed,false,"2019-09-13T18:17:00",478.04,-83.0489959,40.0690993,"43235"
31583567,Completed,false,"2019-06-26T17:16:00",0,-82.85049400000003,40.050271,"43230"
31583695,Completed,true,"2019-06-26T19:48:00",0,-82.760966,39.8694637,"43147"
31586387,Completed,false,"2019-06-27T20:49:00",472,-83.0701342,40.1207634,"43016"
31586891,Completed,false,"2019-06-26T17:15:00",0,-82.8689627,39.9693279,"43213"
31586901,Completed,true,"2019-06-28T14:31:00",0,-83.067384,40.004813,"43221"
31587692,Completed,false,"2019-06-26T12:47:00",0,-83.15351799999996,39.9940631,"43026"
31850987,Completed,false,"2019-08-28T01:58:14.749",1809,-117.0765811,33.0965849,"92025"
31588560,Completed,false,"2019-06-26T15:22:00",0,-117.2720435,33.1879427,"92081"
31588939,Completed,false,"2019-06-26T17:53:00",0,-83.0101827,39.9782185,"43215"
31697282,Completed,true,"2019-08-19T14:16:00",0,-83.1087024,40.0454814,"43026"
31607676,Completed,true,"2019-07-02T20:26:00",0,-83.0137923,39.9845029,"43201"
31589844,Hold,false,,0,-83.0789608,40.1290765,"43016"
31591792,Completed,false,"2019-06-27T13:58:00",309,-83.159536,40.142995,"43017"
31591933,Completed,true,"2019-06-27T00:32:00",0,-83.0184508,40.0474894,"43214"
31592434,Completed,true,"2019-06-26T19:08:00",1549,-83.16488249999998,39.9716838,"43119"
31592558,Completed,false,"2019-06-27T19:13:00",910,-82.7927032,40.0072151,"43004"
31592621,Completed,false,"2019-06-26T13:40:00",0,-83.1366539,40.056175,"43026"
31610299,Completed,false,"2019-07-02T21:43:00",7088.5,-83.2661971,40.1002908,"43064"
30783446,Completed,false,"2019-07-12T17:59:00",0,-82.759725,39.8505355,"43110"
31592934,Hold,false,,0,-83.1345556,40.1131733,"43017"
31592964,Completed,true,"2019-06-26T21:16:00",0,,,"43119"
31593023,Completed,false,"2019-06-26T17:35:00",0,-82.9946511,40.037559,"43224"
31593296,Hold,false,,932,-83.080612,39.9952929,"43204"
31593324,Completed,false,"2019-06-26T21:30:00",119,-82.947385,40.073592,"43231"
31613889,Completed,false,"2019-07-02T14:26:00",1549,-83.0492056,40.0697895,"43235"
31593478,Completed,true,"2019-06-26T11:48:00",0,,,"43206"
31594715,Completed,false,"2019-06-26T23:26:00",375,-82.9214563,40.1352321,"43082"
31737323,Canceled,false,"2019-07-19T23:57:10.0321774",0,-82.8833232,40.0842406,"43081"
31596378,Completed,false,"2019-06-27T15:59:00",1249,-83.1754095,40.0401213,"43026"
31598505,Completed,true,"2019-06-26T14:04:00",0,-82.99460909999999,39.9383703,"29407"
31598858,Completed,false,"2019-06-28T13:48:00",0,-83.0454302,40.0210394,"43221"
31418138,Completed,false,"2019-07-31T13:33:00",0,-82.9047478,40.1267844,"43081"
31064175,Canceled,false,"2019-07-11T13:14:12.7969513",0,-83.0140806,39.97967190000001,"43215"
31598958,Completed,false,"2019-06-26T23:18:00",730,,,"92260"
31936869,Completed,true,"2019-08-26T22:04:00",0,-83.0255009,40.0497483,"43214"
31599588,Completed,false,"2019-06-27T13:51:00",206,-83.1489678,40.1210431,"43017"
31599636,Completed,true,"2019-06-26T21:21:00",0,-83.0442556,39.9444965,"43223"
31599823,Completed,false,"2019-06-27T20:52:00",4793,-83.1144502,40.0430972,"43026"
31599875,Completed,true,"2019-06-26T17:58:00",0,-83.1400015,40.1296655,"43017"
31600050,Completed,true,"2019-06-26T15:42:00",0,-82.9303868,39.9425538,"43209"
31617848,Completed,false,"2019-07-02T21:53:00",89,-83.011459,39.984126,"43201"
31601143,Completed,false,"2019-06-26T19:12:00",0,-82.9895605,39.9464603,"43206"
31601237,Completed,true,"2019-06-27T23:16:00",0,-83.0584964,40.1562732,"43065"
31601249,Completed,false,"2019-06-28T21:32:00",4288,-83.1299891,40.0179501,"43026"
31601313,Completed,false,"2019-06-27T12:39:00",0,-83.0516385,40.2469097,"43015"
31601494,Completed,false,"2019-06-26T15:04:00",75,-82.896003,40.0383641,"43230"
31601534,Completed,true,"2019-06-27T18:30:00",0,-83.0468572,39.8708236,"43123"
31601545,Completed,false,"2019-06-27T19:01:00",0,,,"43064"
31601569,Completed,false,"2019-06-26T16:15:00",3337,-83.0820634,40.1406488,"43065"
31604958,Completed,true,"2019-06-27T14:09:00",0,-83.1583886,40.0205562,"43026"
31605024,Completed,false,"2019-06-26T23:19:00",50,-83.1224471,39.9582309,"43228"
31628401,Hold,false,,0,-83.1019656,40.1033855,"43017"
31605537,Completed,true,"2019-06-27T14:22:00",0,-83.0369138,39.9801482,"43212"
31605556,Canceled,false,"2019-06-25T18:23:21.2732206",0,-82.8092503,40.0969975,"43054"
31605755,Completed,false,"2019-06-26T16:24:00",250,-82.7966193,40.1036184,"43054"
31606496,Completed,true,"2019-06-26T17:14:00",0,-83.0474228,40.0826538,"43235"
31607014,Completed,true,"2019-06-26T17:54:00",0,-82.61581000000001,40.09131199999999,"43001"
31607136,Completed,false,"2019-06-27T18:06:00",219,-82.9491685,39.9730026,"43219"
31607546,Canceled,false,"2019-06-28T13:51:07.2252059",0,-82.9819712,40.0626232,"43229"
31607606,Completed,false,"2019-06-26T18:33:00",600,-83.0664648,40.0460096,"43220"
31607647,Completed,false,"2019-06-26T22:07:00",4890,-82.9081108,40.0872875,"43081"
31755200,Completed,true,"2019-07-17T13:55:00",0,-83.0255009,40.0497483,"43214"
31607729,Completed,false,"2019-06-27T20:24:00",0,-82.8416169,40.0064616,"43230"
31608153,Completed,true,"2019-06-28T19:24:00",0,-83.1338434,40.1722508,"43065"
31608332,Completed,false,"2019-06-26T16:08:00",407,-83.1203523,40.0886657,"43017"
31608990,Canceled,false,"2019-06-27T12:08:23.6220937",0,-83.1598541,39.956173,"43119"
31610187,Completed,false,"2019-06-26T19:59:00",0,-83.0558959,40.097665,"43235"
31610288,Completed,false,"2019-06-26T16:19:00",464,-83.0435812,39.9885431,"43212"
31766315,Canceled,false,"2019-07-07T17:19:25.2382391",0,-83.0080001,40.1253474,"43235"
31610469,Completed,true,"2019-06-26T12:20:00",0,-83.1314973,40.0228665,"43026"
31611176,Completed,true,"2019-06-27T17:54:00",0,-83.0644728,40.1600343,"43065"
31611510,Completed,false,"2019-06-26T22:51:00",2179,-83.0962541,40.0592123,"43220"
31612178,Completed,true,"2019-06-26T17:48:00",0,-82.782946,39.824457,"43110"
31613225,Completed,false,"2019-06-27T15:17:00",99,-83.07403299999999,40.0989689,"43235"
31613285,Completed,false,"2019-06-28T14:10:00",464,-83.0749984,39.9198138,"43223"
31613308,Completed,false,"2019-06-27T17:41:00",0,-82.8736945,39.8752542,"43125"
32186154,Completed,false,"2019-08-02T19:06:00",154,,,"43016"
31613563,Completed,false,"2019-06-27T20:27:56.584",2502.24,-83.0646825,40.0372699,"43220"
31748758,Completed,false,"2019-07-19T20:54:00",169,-83.1465726,40.0168507,"43026"
31614358,Completed,false,"2019-06-28T17:36:00",584,-82.9568351,40.12306,"43081"
31881196,Completed,false,"2019-07-16T22:16:00",1764,-83.1699412,40.1111591,"43016"
31614659,Completed,true,"2019-06-27T17:39:00",0,-82.93048099999999,39.953295,"43209"
31102383,Completed,false,"2019-07-15T19:37:00",0,-82.804132,39.913572,"43068"
31615020,Completed,false,"2019-06-26T16:03:00",240,-83.0211366,40.0308246,"43202"
31616065,Completed,false,"2019-06-26T13:57:00",235,-82.90833399999997,39.9583823,"43213"
31616076,Completed,false,"2019-06-26T15:36:00",0,-83.0435812,39.9885431,"43212"
31616090,Completed,false,"2019-06-26T14:59:00",464,-83.062292,40.067984,"43235"
31616175,Completed,false,"2019-06-27T20:48:14.091",69,-117.3767652,33.1899887,"92054"
30847309,Completed,false,"2019-07-08T14:39:00",575,-83.066487,40.04825599999999,"43220"
32005153,Completed,true,"2019-08-27T11:44:00",0,-83.0535712,39.9576569,"43223"
31616671,Canceled,false,"2019-06-26T14:34:49.6929386",0,-83.070889,40.014548,"43221"
31617495,Completed,false,"2019-06-26T16:20:00",1514,-83.04678000000001,39.984029,"43212"
31779503,Canceled,false,"2019-07-18T17:51:08.0377765",0,-82.9237048,40.0854537,"43081"
31618605,Scheduled,false,,0,-117.135261,33.139857,"92069"
31619918,Completed,false,"2019-06-27T16:22:00",3467,-83.1719973,40.1597045,"43017"
31620172,Canceled,false,"2019-06-26T22:49:38.4048379",0,-83.0058174,40.0583671,"43214"
31620210,Canceled,false,"2019-06-25T18:58:15.2304259",0,-82.8180064,39.9449418,"43068"
31620556,Completed,false,"2019-06-26T14:56:00",235,-83.0366201,39.9828047,"43212"
31732292,Scheduled,true,,0,-82.9227106,39.9739908,"43209"
31624511,Canceled,false,"2019-06-26T19:08:39.4350641",0,-83.0759418,40.1263476,"43016"
31642231,Completed,true,"2019-07-02T18:17:00",0,-83.1854777,40.0491089,"43026"
31625407,Completed,false,"2019-06-28T22:10:00",6329,-82.99717199999998,40.0166319,"43202"
31626195,Completed,false,"2019-06-28T20:41:46.103",2954,-83.159226,39.9655202,"43228"
31626241,Completed,true,"2019-06-28T16:25:00",0,-83.0568397,40.0980204,"43235"
31626431,Completed,false,"2019-06-27T19:05:00",1915,-83.0964625,40.1673509,"43065"
31626477,Completed,true,"2019-06-26T18:47:00",0,-82.93269399999997,40.1165779,"43081"
31626539,Completed,true,"2019-06-26T17:16:00",0,-83.0000704,39.9512908,"43215"
31626554,Canceled,false,"2019-06-26T11:45:32.7728257",0,-83.0718535,39.9637208,"43204"
31627262,Completed,false,"2019-06-27T20:22:00",0,-83.1723741,40.1563037,"43017"
31627297,Completed,true,"2019-06-27T23:55:00",0,-83.3705288,40.2203087,"43040"
31627740,Completed,true,"2019-06-26T12:38:00",0,-82.7898389,39.9465753,"43068"
32013848,Completed,true,"2019-08-26T19:01:00",0,-83.1363151,40.1264204,"43017"
31628053,Completed,false,"2019-06-27T14:04:00",1610,-83.0583076,39.9861823,"43212"
31904767,Completed,false,"2019-08-06T14:15:00",0,-83.08336959999997,40.0058532,"43221"
31628373,Completed,false,"2019-06-26T16:11:00",104,-83.1653607,40.082346,"43016"
31811788,Completed,false,"2019-07-17T16:59:00",1087,-82.8111026,39.9207135,"43068"
31628471,Hold,false,,0,-117.308004,33.189458,"92056"
31628571,Canceled,false,"2019-06-26T23:13:55.6290092",0,-82.8916933,40.1252066,"43081"
31628591,Completed,false,"2019-06-26T20:28:00",93.24,-83.1353725,40.1376929,"43017"
31629044,Completed,false,"2019-06-26T16:11:00",0,-117.3139694,33.2225298,"92057"
31629105,Completed,true,"2019-06-26T21:36:00",0,-83.3680601,40.2109177,"43040"
31810747,Completed,false,"2019-07-20T01:15:00",4000,-117.2554062,32.818985,"92037"
31629549,Completed,true,"2019-06-26T16:52:00",0,-83.1445254,40.1187032,"43017"
31629675,Completed,true,"2019-06-26T20:14:00",0,-83.10421589999999,39.98507,"43228"
31629722,Completed,true,"2019-06-27T18:31:00",0,-83.0453463,39.9809743,"43212"
31630283,Completed,false,"2019-06-28T21:00:00",2714,-82.9645848,40.0683428,"43229"
31630377,Canceled,false,"2019-06-26T12:34:50.8440322",0,-82.8692361,40.0396881,"43230"
31630396,Completed,true,"2019-06-28T14:46:00",0,-82.8880561,40.092868,"43081"
31809290,Completed,true,"2019-07-22T15:01:00",439,-83.055665,39.984889,"43212"
31632573,Completed,true,"2019-06-28T16:42:00",0,-82.867478,40.0674295,"43230"
31632603,Completed,false,"2019-06-27T22:06:00",345,-83.0057335,40.0348398,"43214"
31650270,Completed,false,"2019-07-02T21:21:37.177",0,-117.276364,33.233959,"92056"
31632851,Completed,true,"2019-06-27T20:42:00",0,-83.15941880000003,40.0263341,"43026"
31632956,Completed,false,"2019-06-27T12:28:00",0,-83.0366201,39.9828047,"43212"
31633087,Completed,true,"2019-06-27T19:15:00",0,-83.0827552,39.8864251,"43123"
31633147,Completed,false,"2019-06-26T19:16:00",270,-83.0014099,39.9758925,"43215"
31633179,Completed,false,"2019-06-28T21:58:00",218,-82.8185957,40.0809293,"43054"
31633249,Completed,false,"2019-06-28T18:29:00",6205,-82.9490005,40.0276494,"43224"
31633338,Canceled,false,"2019-06-26T19:17:22.7429701",0,-83.1673078,40.126144,"43016"
31633362,Completed,true,"2019-06-28T15:06:00",0,-83.3724905,40.2147334,"43040"
31633396,Completed,false,"2019-06-26T14:31:00",0,-83.1614454,40.0885109,"43016"
31633426,Completed,true,"2019-06-27T19:52:00",0,-83.1229921,40.1254701,"43017"
31633466,Completed,false,"2019-06-26T17:12:00",385,-83.1077385,40.0392033,"43026"
31634253,Completed,true,"2019-06-26T12:59:00",0,-83.0794849,39.9492426,"43204"
31634263,Completed,false,"2019-06-27T17:06:00",0,-83.1191371,40.062289,"43221"
31634294,Completed,false,"2019-06-28T19:31:00",8434,-83.0621242,39.9048576,"43123"
31634334,Completed,false,"2019-06-27T19:11:31.899",609,-117.2951888,33.1884438,"92056"
31634354,Completed,true,"2019-06-26T15:46:00",0,-82.8567637,40.0427259,"43230"
31634860,Canceled,false,"2019-06-27T19:19:55.2297497",0,-83.1523577,40.0051509,"43026"
31634972,Canceled,false,"2019-06-28T12:56:05.1417215",0,-83.0115663,40.2869243,"43015"
31169145,Completed,false,"2019-07-12T12:38:00",169,,,"43085"
31195482,Completed,true,"2019-07-09T15:17:00",1440,-83.0050409,40.0781075,"43085"
31635497,Completed,false,"2019-06-28T15:31:00",129,-83.1685639,39.9846759,"43228"
31635537,Completed,false,"2019-06-26T18:04:00",144,-117.0178235,33.2606463,"92082"
31652328,Completed,false,"2019-07-02T13:43:00",0,-83.12431,39.98159,"43228"
31636043,Completed,false,"2019-06-28T16:28:00",279,-82.9967082,40.0550259,"43224"
31636053,Completed,false,"2019-06-27T15:06:00",0,-83.0893373,40.0288538,"43221"
31636171,Completed,true,"2019-06-26T21:27:00",0,-83.118779,40.050399,"43026"
31652353,Canceled,false,"2019-07-01T16:38:48.6949102",0,-82.914942,39.962698,"43213"
31636677,Completed,false,"2019-06-27T16:17:00",184,-82.88373839999997,40.0151121,"43230"
31636791,Completed,true,"2019-06-26T19:56:00",0,-83.0668003,40.1671179,"43065"
31636867,Completed,true,"2019-06-26T18:59:00",0,-83.025184,40.054025,"43214"
31636881,Completed,false,"2019-06-27T22:21:00",3565,-82.8567637,40.0427259,"43230"
31637065,Completed,true,"2019-06-27T19:17:00",0,-83.142295,40.030022,"43026"
31637176,Completed,false,"2019-06-28T01:15:00",5541,-82.8027246,40.0088358,"43004"
31653098,Completed,false,"2019-07-02T15:54:00",370,-83.2155265,39.8507204,"43123"
31638621,Completed,false,"2019-06-28T21:20:00",0,-82.8163647,39.8373067,"43110"
31638651,Completed,false,"2019-06-26T19:22:00",182,-83.1554569,40.0112395,"43026"
31638864,Canceled,false,"2019-06-28T12:52:41.1009545",0,-82.9801655,40.0850283,"43229"
31638883,Completed,true,"2019-06-26T15:41:00",0,-83.1579277,40.0103482,"43026"
31638915,Completed,true,"2019-06-27T14:39:00",0,-82.8879089,39.9485976,"43227"
31639387,Canceled,false,"2019-06-26T15:53:25.9295001",0,-82.9197751,40.1797733,"43082"
31639420,Completed,false,"2019-06-27T21:19:00",169,-82.8936219,40.0298779,"43230"
31639431,Completed,false,"2019-06-28T00:53:03.725",0,-117.2146281,33.0962618,"92078"
31656747,Completed,false,"2019-07-02T12:47:00",0,-83.1534466,40.0173447,"43026"
31639769,Completed,false,"2019-06-29T13:39:00",6286,-82.9303868,39.9425538,"43209"
31639852,Completed,true,"2019-06-26T17:27:00",0,-83.0504221,40.0098904,"43221"
31639867,Completed,true,"2019-06-27T16:48:00",0,-83.12850409999999,40.0410925,"43026"
31640012,Completed,true,"2019-06-27T15:46:00",75,-82.790737,39.9442507,"43068"
31657193,Completed,false,"2019-07-02T14:59:00",374,-83.104197,39.920057,"43228"
31641200,Completed,false,"2019-06-27T19:40:00",0,-83.16488249999998,39.9716838,"43119"
31821875,Completed,true,"2019-07-22T20:31:00",0,-83.011459,39.984126,"43201"
31641278,Completed,false,"2019-06-27T13:43:00",144,-82.8217527,39.9356712,"43068"
31641356,Completed,false,"2019-06-27T16:35:00",0,-117.3447971,33.1841909,"92054"
31641368,Completed,false,"2019-06-28T20:47:00",0,-82.8656187,39.9515383,"43227"
31641451,Completed,false,"2019-06-27T18:36:51.144",0,-117.2504113,33.2134369,"92083"
31641473,Completed,true,"2019-06-28T15:17:00",0,-83.1268887,39.946194,"43228"
31658540,Completed,false,"2019-07-02T16:52:00",0,-83.0781851,40.1233559,"43016"
31826759,Completed,false,"2019-07-17T18:58:00",0,-82.9658599,39.9652817,"43205"
31641543,Completed,true,"2019-06-27T16:44:00",0,,,"43123"
29480354,Completed,false,"2019-09-19T15:49:00",551,-83.067793,39.996,"43221"
31641665,Completed,false,"2019-06-26T19:05:00",235,-82.8393303,40.0586476,"43054"
31641702,Completed,true,"2019-06-27T21:12:00",0,-83.0703019,40.0699784,"43235"
31641719,Completed,true,"2019-06-27T12:49:00",0,-83.0726502,40.1062576,"43235"
31641730,Completed,true,"2019-06-27T16:29:00",0,-82.782946,39.824457,"43110"
31641777,Completed,true,"2019-06-27T21:12:00",0,-84.1990452,39.5542897,"45066"
31642182,Completed,true,"2019-06-26T18:10:00",0,-82.9664329,39.9683047,"43203"
31642203,Completed,false,"2019-06-26T19:48:00",154,-82.8026404,39.9836598,"43004"
31837707,Completed,false,"2019-07-17T18:33:00",0,-82.8809913,40.084666,"43081"
31642278,Completed,false,"2019-06-27T16:30:00",1719,-83.025184,40.054025,"43214"
31642403,Canceled,false,"2019-06-27T12:38:06.3166461",0,-82.8036087,40.0865306,"43054"
31642483,Completed,false,"2019-06-26T21:59:00",350,-83.0457658,39.9781655,"43212"
31659098,Canceled,false,"2019-06-28T13:47:14.8890837",0,-82.782946,39.824457,"43110"
31642698,Canceled,false,"2019-06-27T15:13:49.5063697",0,-82.8680374,40.0166275,"43230"
31642768,Completed,true,"2019-06-27T20:49:00",0,-83.0926481,40.0447443,"43220"
31661215,Completed,true,"2019-07-02T22:41:00",0,-83.0664648,40.0460096,"43220"
31643197,Completed,true,"2019-06-27T13:03:00",0,-83.0145372,39.9815645,"43201"
31289553,Completed,false,"2019-07-11T14:47:00",978,-83.0517644,40.0720554,"43235"
31643658,Completed,false,"2019-06-27T17:33:00",160,-82.8031035,39.9961357,"43004"
31643688,Completed,true,"2019-06-27T15:16:00",0,-83.164004,39.9723789,"43228"
31644117,Completed,false,"2019-06-26T19:16:00",0,-117.2699309,33.2045235,"92083"
31322826,Completed,false,"2019-07-11T15:53:00",220,-83.0303894,40.1091169,"43085"
31644222,Completed,false,"2019-06-27T01:16:06.331",0,-117.3248512,33.2345237,"92058"
31664656,Completed,false,"2019-07-02T17:58:00",4919,-83.29133300000001,39.938222,"43162"
31645648,Completed,true,"2019-06-26T19:59:00",0,-83.00475319999998,39.9764036,"43215"
31645656,Completed,false,"2019-06-27T20:17:00",0,-82.9858762,39.9337468,"43207"
31645792,Completed,true,"2019-06-27T16:34:00",0,-82.910911,40.080952,"43230"
31645807,Completed,true,"2019-06-28T12:53:00",0,-82.760966,39.8694637,"43147"
31645839,Completed,false,"2019-06-27T23:34:00",2245,-83.3680601,40.2109177,"43040"
31665763,Completed,false,"2019-07-02T17:12:00",0,-83.17273,40.1135397,"43016"
31646426,Hold,false,,0,-83.0361984,40.2458142,"43015"
31665776,Completed,false,"2019-07-03T00:06:00",5472,-83.0703019,40.0699784,"43235"
31646548,Completed,true,"2019-06-26T22:25:00",0,-82.9938366,39.9499183,"43206"
31646675,Completed,false,"2019-06-27T21:56:00",220,-83.1414257,40.1559857,"43017"
31647077,Canceled,false,"2019-06-26T21:25:57.6350375",0,-83.0442556,39.9444965,"43223"
31647105,Completed,true,"2019-06-27T22:25:00",0,-83.1532163,40.1394668,"43017"
31647443,Completed,true,"2019-06-28T21:29:00",0,-83.172395,40.1557278,"43017"
31647484,Completed,true,"2019-06-27T22:06:00",0,-83.0442556,39.9444965,"43223"
31647555,Completed,false,"2019-06-27T18:59:00",0,-83.1777331,40.0452233,"43026"
31837894,Canceled,false,"2019-07-17T23:28:10.6028328",0,-117.2951428,33.2190686,"92056"
31648716,Completed,true,"2019-06-28T17:37:00",0,-83.1627017,40.0184102,"43026"
31648727,Completed,false,"2019-06-27T19:45:00",679,-75.2901038,40.1471454,"19422"
31648749,Completed,true,"2019-06-28T19:55:00",0,-82.9214563,40.1352321,"43082"
31666956,Completed,true,"2019-07-02T14:44:00",0,-83.080467,40.04446799999999,"43220"
31650284,Completed,false,"2019-06-27T18:53:00",1150,-82.9081108,40.0872875,"43081"
31650504,Completed,false,"2019-06-28T14:43:00",695,-82.985376,39.9479551,"43206"
31666981,Canceled,true,"2019-07-01T13:31:57.3132386",0,-83.0747049,39.8802671,"43123"
31651043,Completed,false,"2019-06-28T19:03:00",1450,-82.9139117,40.0925823,"43081"
31651053,Completed,false,"2019-06-27T18:49:00",1614,-83.0913495,40.3084295,"43015"
31651119,Completed,false,"2019-06-28T18:54:00",4467,-82.8879089,39.9485976,"43227"
31651205,Completed,false,"2019-06-28T19:29:00",0,-83.1656329,40.0144739,"43026"
31651254,Completed,false,"2019-06-27T17:52:00",670,-83.0345223,39.9938928,"43212"
31651549,Completed,false,"2019-06-27T21:57:00",4488,-82.9840497,40.1941109,"43035"
31651650,Completed,true,"2019-06-27T13:31:00",0,-83.0913495,40.3084295,"43015"
31651684,Completed,true,"2019-06-27T19:41:00",0,-82.7966193,40.1036184,"43054"
31843380,Completed,false,"2019-07-26T14:12:00",1975,-83.008038,40.159651,"43035"
31668673,Completed,false,"2019-07-02T16:35:00",1850,-83.1532163,40.1394668,"43017"
31839760,Completed,true,"2019-07-17T21:27:00",0,-83.0391794,40.0874377,"43085"
31651935,Completed,false,"2019-06-27T15:08:00",0,-83.0798203,40.0508556,"43220"
31651953,Hold,false,,849,-83.0550571,39.8591572,"43123"
